site,date,personnel,ploidy,line,bag,height
Nelson Bay,10/12/2022,,2N,HNRY,21,NA
Nelson Bay,10/12/2022,,2N,HNRY,21,NA
Nelson Bay,10/12/2022,,2N,HNRY,21,NA
Nelson Bay,10/12/2022,,2N,HNRY,21,NA
Nelson Bay,10/12/2022,,2N,HNRY,21,NA
Nelson Bay,10/12/2022,,2N,HNRY,21,NA
Nelson Bay,10/12/2022,,2N,HNRY,21,NA
Nelson Bay,10/12/2022,,2N,HNRY,21,NA
Nelson Bay,10/12/2022,,2N,HNRY,21,NA
Nelson Bay,10/12/2022,,2N,HNRY,21,NA
Nelson Bay,10/12/2022,,2N,HNRY,21,NA
Nelson Bay,10/12/2022,,2N,HNRY,21,NA
Nelson Bay,10/12/2022,,2N,HNRY,21,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,27,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,2N,HNRY,107,NA
Nelson Bay,10/12/2022,,3N,HNRY,22,43
Nelson Bay,10/12/2022,,3N,HNRY,22,43
Nelson Bay,10/12/2022,,3N,HNRY,22,42
Nelson Bay,10/12/2022,,3N,HNRY,22,48
Nelson Bay,10/12/2022,,3N,HNRY,22,58
Nelson Bay,10/12/2022,,3N,HNRY,22,51
Nelson Bay,10/12/2022,,3N,HNRY,22,40
Nelson Bay,10/12/2022,,3N,HNRY,22,42
Nelson Bay,10/12/2022,,3N,HNRY,22,45
Nelson Bay,10/12/2022,,3N,HNRY,22,62
Nelson Bay,10/12/2022,,3N,HNRY,22,48
Nelson Bay,10/12/2022,,3N,HNRY,22,NA
Nelson Bay,10/12/2022,,3N,HNRY,22,NA
Nelson Bay,10/12/2022,,3N,HNRY,22,NA
Nelson Bay,10/12/2022,,3N,HNRY,22,NA
Nelson Bay,10/12/2022,,3N,HNRY,22,NA
Nelson Bay,10/12/2022,,3N,HNRY,22,NA
Nelson Bay,10/12/2022,,3N,HNRY,22,NA
Nelson Bay,10/12/2022,,3N,HNRY,22,NA
Nelson Bay,10/12/2022,,3N,HNRY,22,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,46
Nelson Bay,10/12/2022,,3N,HNRY,102,50
Nelson Bay,10/12/2022,,3N,HNRY,102,46
Nelson Bay,10/12/2022,,3N,HNRY,102,48
Nelson Bay,10/12/2022,,3N,HNRY,102,53
Nelson Bay,10/12/2022,,3N,HNRY,102,50
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,102,NA
Nelson Bay,10/12/2022,,3N,HNRY,108,46
Nelson Bay,10/12/2022,,3N,HNRY,108,55
Nelson Bay,10/12/2022,,3N,HNRY,108,59
Nelson Bay,10/12/2022,,3N,HNRY,108,66
Nelson Bay,10/12/2022,,3N,HNRY,108,62
Nelson Bay,10/12/2022,,3N,HNRY,108,50
Nelson Bay,10/12/2022,,3N,HNRY,108,57
Nelson Bay,10/12/2022,,3N,HNRY,108,47
Nelson Bay,10/12/2022,,3N,HNRY,108,48
Nelson Bay,10/12/2022,,3N,HNRY,108,44
Nelson Bay,10/12/2022,,3N,HNRY,108,44
Nelson Bay,10/12/2022,,3N,HNRY,108,57
Nelson Bay,10/12/2022,,3N,HNRY,108,65
Nelson Bay,10/12/2022,,3N,HNRY,108,NA
Nelson Bay,10/12/2022,,3N,HNRY,108,NA
Nelson Bay,10/12/2022,,3N,HNRY,108,NA
Nelson Bay,10/12/2022,,3N,HNRY,108,NA
Nelson Bay,10/12/2022,,3N,HNRY,108,NA
Nelson Bay,10/12/2022,,3N,HNRY,108,NA
Nelson Bay,10/12/2022,,3N,HNRY,108,NA
Nelson Bay,10/12/2022,,2N,NC,23,61
Nelson Bay,10/12/2022,,2N,NC,23,53
Nelson Bay,10/12/2022,,2N,NC,23,53
Nelson Bay,10/12/2022,,2N,NC,23,53
Nelson Bay,10/12/2022,,2N,NC,23,54
Nelson Bay,10/12/2022,,2N,NC,23,54
Nelson Bay,10/12/2022,,2N,NC,23,48
Nelson Bay,10/12/2022,,2N,NC,23,61
Nelson Bay,10/12/2022,,2N,NC,23,62
Nelson Bay,10/12/2022,,2N,NC,23,63
Nelson Bay,10/12/2022,,2N,NC,23,66
Nelson Bay,10/12/2022,,2N,NC,23,62
Nelson Bay,10/12/2022,,2N,NC,23,63
Nelson Bay,10/12/2022,,2N,NC,23,61
Nelson Bay,10/12/2022,,2N,NC,23,48
Nelson Bay,10/12/2022,,2N,NC,23,65
Nelson Bay,10/12/2022,,2N,NC,23,41
Nelson Bay,10/12/2022,,2N,NC,23,46
Nelson Bay,10/12/2022,,2N,NC,23,53
Nelson Bay,10/12/2022,,2N,NC,23,51
Nelson Bay,10/12/2022,,2N,NC,29,59
Nelson Bay,10/12/2022,,2N,NC,29,46
Nelson Bay,10/12/2022,,2N,NC,29,62
Nelson Bay,10/12/2022,,2N,NC,29,67
Nelson Bay,10/12/2022,,2N,NC,29,51
Nelson Bay,10/12/2022,,2N,NC,29,52
Nelson Bay,10/12/2022,,2N,NC,29,62
Nelson Bay,10/12/2022,,2N,NC,29,58
Nelson Bay,10/12/2022,,2N,NC,29,67
Nelson Bay,10/12/2022,,2N,NC,29,61
Nelson Bay,10/12/2022,,2N,NC,29,51
Nelson Bay,10/12/2022,,2N,NC,29,55
Nelson Bay,10/12/2022,,2N,NC,29,57
Nelson Bay,10/12/2022,,2N,NC,29,63
Nelson Bay,10/12/2022,,2N,NC,29,61
Nelson Bay,10/12/2022,,2N,NC,29,55
Nelson Bay,10/12/2022,,2N,NC,29,42
Nelson Bay,10/12/2022,,2N,NC,29,NA
Nelson Bay,10/12/2022,,2N,NC,29,NA
Nelson Bay,10/12/2022,,2N,NC,29,NA
Nelson Bay,10/12/2022,,2N,NC,109,76
Nelson Bay,10/12/2022,,2N,NC,109,59
Nelson Bay,10/12/2022,,2N,NC,109,73
Nelson Bay,10/12/2022,,2N,NC,109,64
Nelson Bay,10/12/2022,,2N,NC,109,72
Nelson Bay,10/12/2022,,2N,NC,109,66
Nelson Bay,10/12/2022,,2N,NC,109,58
Nelson Bay,10/12/2022,,2N,NC,109,59
Nelson Bay,10/12/2022,,2N,NC,109,56
Nelson Bay,10/12/2022,,2N,NC,109,60
Nelson Bay,10/12/2022,,2N,NC,109,59
Nelson Bay,10/12/2022,,2N,NC,109,58
Nelson Bay,10/12/2022,,2N,NC,109,NA
Nelson Bay,10/12/2022,,2N,NC,109,NA
Nelson Bay,10/12/2022,,2N,NC,109,NA
Nelson Bay,10/12/2022,,2N,NC,109,NA
Nelson Bay,10/12/2022,,2N,NC,109,NA
Nelson Bay,10/12/2022,,2N,NC,109,NA
Nelson Bay,10/12/2022,,2N,NC,109,NA
Nelson Bay,10/12/2022,,2N,NC,109,NA
Nelson Bay,10/12/2022,,3N,NC,10,56
Nelson Bay,10/12/2022,,3N,NC,10,63
Nelson Bay,10/12/2022,,3N,NC,10,76
Nelson Bay,10/12/2022,,3N,NC,10,61
Nelson Bay,10/12/2022,,3N,NC,10,59
Nelson Bay,10/12/2022,,3N,NC,10,83
Nelson Bay,10/12/2022,,3N,NC,10,58
Nelson Bay,10/12/2022,,3N,NC,10,53
Nelson Bay,10/12/2022,,3N,NC,10,57
Nelson Bay,10/12/2022,,3N,NC,10,55
Nelson Bay,10/12/2022,,3N,NC,10,63
Nelson Bay,10/12/2022,,3N,NC,10,60
Nelson Bay,10/12/2022,,3N,NC,10,76
Nelson Bay,10/12/2022,,3N,NC,10,73
Nelson Bay,10/12/2022,,3N,NC,10,61
Nelson Bay,10/12/2022,,3N,NC,10,71
Nelson Bay,10/12/2022,,3N,NC,10,53
Nelson Bay,10/12/2022,,3N,NC,10,NA
Nelson Bay,10/12/2022,,3N,NC,10,NA
Nelson Bay,10/12/2022,,3N,NC,10,NA
Nelson Bay,10/12/2022,,3N,NC,25,85
Nelson Bay,10/12/2022,,3N,NC,25,57
Nelson Bay,10/12/2022,,3N,NC,25,74
Nelson Bay,10/12/2022,,3N,NC,25,68
Nelson Bay,10/12/2022,,3N,NC,25,68
Nelson Bay,10/12/2022,,3N,NC,25,71
Nelson Bay,10/12/2022,,3N,NC,25,59
Nelson Bay,10/12/2022,,3N,NC,25,64
Nelson Bay,10/12/2022,,3N,NC,25,56
Nelson Bay,10/12/2022,,3N,NC,25,73
Nelson Bay,10/12/2022,,3N,NC,25,57
Nelson Bay,10/12/2022,,3N,NC,25,87
Nelson Bay,10/12/2022,,3N,NC,25,95
Nelson Bay,10/12/2022,,3N,NC,25,61
Nelson Bay,10/12/2022,,3N,NC,25,NA
Nelson Bay,10/12/2022,,3N,NC,25,NA
Nelson Bay,10/12/2022,,3N,NC,25,NA
Nelson Bay,10/12/2022,,3N,NC,25,NA
Nelson Bay,10/12/2022,,3N,NC,25,NA
Nelson Bay,10/12/2022,,3N,NC,25,NA
Nelson Bay,10/12/2022,,3N,NC,105,53
Nelson Bay,10/12/2022,,3N,NC,105,64
Nelson Bay,10/12/2022,,3N,NC,105,73
Nelson Bay,10/12/2022,,3N,NC,105,63
Nelson Bay,10/12/2022,,3N,NC,105,52
Nelson Bay,10/12/2022,,3N,NC,105,59
Nelson Bay,10/12/2022,,3N,NC,105,62
Nelson Bay,10/12/2022,,3N,NC,105,65
Nelson Bay,10/12/2022,,3N,NC,105,73
Nelson Bay,10/12/2022,,3N,NC,105,64
Nelson Bay,10/12/2022,,3N,NC,105,69
Nelson Bay,10/12/2022,,3N,NC,105,53
Nelson Bay,10/12/2022,,3N,NC,105,NA
Nelson Bay,10/12/2022,,3N,NC,105,NA
Nelson Bay,10/12/2022,,3N,NC,105,NA
Nelson Bay,10/12/2022,,3N,NC,105,NA
Nelson Bay,10/12/2022,,3N,NC,105,NA
Nelson Bay,10/12/2022,,3N,NC,105,NA
Nelson Bay,10/12/2022,,3N,NC,105,NA
Nelson Bay,10/12/2022,,3N,NC,105,NA
Pasture Point,10/11/2022,,2N,HNRY,128,78
Pasture Point,10/11/2022,,2N,HNRY,128,57
Pasture Point,10/11/2022,,2N,HNRY,128,66
Pasture Point,10/11/2022,,2N,HNRY,128,60
Pasture Point,10/11/2022,,2N,HNRY,128,60
Pasture Point,10/11/2022,,2N,HNRY,128,82
Pasture Point,10/11/2022,,2N,HNRY,128,63
Pasture Point,10/11/2022,,2N,HNRY,128,66
Pasture Point,10/11/2022,,2N,HNRY,128,50
Pasture Point,10/11/2022,,2N,HNRY,128,58
Pasture Point,10/11/2022,,2N,HNRY,128,71
Pasture Point,10/11/2022,,2N,HNRY,128,73
Pasture Point,10/11/2022,,2N,HNRY,128,66
Pasture Point,10/11/2022,,2N,HNRY,128,77
Pasture Point,10/11/2022,,2N,HNRY,128,64
Pasture Point,10/11/2022,,2N,HNRY,128,60
Pasture Point,10/11/2022,,2N,HNRY,128,50
Pasture Point,10/11/2022,,2N,HNRY,128,66
Pasture Point,10/11/2022,,2N,HNRY,128,61
Pasture Point,10/11/2022,,2N,HNRY,128,69
Pasture Point,10/11/2022,,2N,HNRY,139,59
Pasture Point,10/11/2022,,2N,HNRY,139,71
Pasture Point,10/11/2022,,2N,HNRY,139,68
Pasture Point,10/11/2022,,2N,HNRY,139,71
Pasture Point,10/11/2022,,2N,HNRY,139,72
Pasture Point,10/11/2022,,2N,HNRY,139,59
Pasture Point,10/11/2022,,2N,HNRY,139,62
Pasture Point,10/11/2022,,2N,HNRY,139,54
Pasture Point,10/11/2022,,2N,HNRY,139,59
Pasture Point,10/11/2022,,2N,HNRY,139,47
Pasture Point,10/11/2022,,2N,HNRY,139,79
Pasture Point,10/11/2022,,2N,HNRY,139,65
Pasture Point,10/11/2022,,2N,HNRY,139,56
Pasture Point,10/11/2022,,2N,HNRY,139,60
Pasture Point,10/11/2022,,2N,HNRY,139,61
Pasture Point,10/11/2022,,2N,HNRY,139,72
Pasture Point,10/11/2022,,2N,HNRY,139,50
Pasture Point,10/11/2022,,2N,HNRY,139,72
Pasture Point,10/11/2022,,2N,HNRY,139,51
Pasture Point,10/11/2022,,2N,HNRY,139,65
Pasture Point,10/11/2022,,2N,HNRY,140,115
Pasture Point,10/11/2022,,2N,HNRY,140,68
Pasture Point,10/11/2022,,2N,HNRY,140,81
Pasture Point,10/11/2022,,2N,HNRY,140,68
Pasture Point,10/11/2022,,2N,HNRY,140,69
Pasture Point,10/11/2022,,2N,HNRY,140,74
Pasture Point,10/11/2022,,2N,HNRY,140,65
Pasture Point,10/11/2022,,2N,HNRY,140,73
Pasture Point,10/11/2022,,2N,HNRY,140,77
Pasture Point,10/11/2022,,2N,HNRY,140,70
Pasture Point,10/11/2022,,2N,HNRY,140,70
Pasture Point,10/11/2022,,2N,HNRY,140,70
Pasture Point,10/11/2022,,2N,HNRY,140,67
Pasture Point,10/11/2022,,2N,HNRY,140,62
Pasture Point,10/11/2022,,2N,HNRY,140,63
Pasture Point,10/11/2022,,2N,HNRY,140,71
Pasture Point,10/11/2022,,2N,HNRY,140,71
Pasture Point,10/11/2022,,2N,HNRY,140,60
Pasture Point,10/11/2022,,2N,HNRY,140,65
Pasture Point,10/11/2022,,2N,HNRY,140,58
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,97,NA
Pasture Point,10/11/2022,,3N,HNRY,125,96
Pasture Point,10/11/2022,,3N,HNRY,125,77
Pasture Point,10/11/2022,,3N,HNRY,125,87
Pasture Point,10/11/2022,,3N,HNRY,125,85
Pasture Point,10/11/2022,,3N,HNRY,125,100
Pasture Point,10/11/2022,,3N,HNRY,125,112
Pasture Point,10/11/2022,,3N,HNRY,125,84
Pasture Point,10/11/2022,,3N,HNRY,125,95
Pasture Point,10/11/2022,,3N,HNRY,125,88
Pasture Point,10/11/2022,,3N,HNRY,125,107
Pasture Point,10/11/2022,,3N,HNRY,125,81
Pasture Point,10/11/2022,,3N,HNRY,125,94
Pasture Point,10/11/2022,,3N,HNRY,125,91
Pasture Point,10/11/2022,,3N,HNRY,125,108
Pasture Point,10/11/2022,,3N,HNRY,125,96
Pasture Point,10/11/2022,,3N,HNRY,125,92
Pasture Point,10/11/2022,,3N,HNRY,125,86
Pasture Point,10/11/2022,,3N,HNRY,125,89
Pasture Point,10/11/2022,,3N,HNRY,125,88
Pasture Point,10/11/2022,,3N,HNRY,125,88
Pasture Point,10/11/2022,,3N,HNRY,138,110
Pasture Point,10/11/2022,,3N,HNRY,138,91
Pasture Point,10/11/2022,,3N,HNRY,138,86
Pasture Point,10/11/2022,,3N,HNRY,138,92
Pasture Point,10/11/2022,,3N,HNRY,138,88
Pasture Point,10/11/2022,,3N,HNRY,138,96
Pasture Point,10/11/2022,,3N,HNRY,138,100
Pasture Point,10/11/2022,,3N,HNRY,138,87
Pasture Point,10/11/2022,,3N,HNRY,138,98
Pasture Point,10/11/2022,,3N,HNRY,138,95
Pasture Point,10/11/2022,,3N,HNRY,138,99
Pasture Point,10/11/2022,,3N,HNRY,138,88
Pasture Point,10/11/2022,,3N,HNRY,138,97
Pasture Point,10/11/2022,,3N,HNRY,138,88
Pasture Point,10/11/2022,,3N,HNRY,138,96
Pasture Point,10/11/2022,,3N,HNRY,138,80
Pasture Point,10/11/2022,,3N,HNRY,138,72
Pasture Point,10/11/2022,,3N,HNRY,138,92
Pasture Point,10/11/2022,,3N,HNRY,138,104
Pasture Point,10/11/2022,,3N,HNRY,138,108
Pasture Point,10/11/2022,,2N,NC,90,69
Pasture Point,10/11/2022,,2N,NC,90,85
Pasture Point,10/11/2022,,2N,NC,90,73
Pasture Point,10/11/2022,,2N,NC,90,82
Pasture Point,10/11/2022,,2N,NC,90,66
Pasture Point,10/11/2022,,2N,NC,90,82
Pasture Point,10/11/2022,,2N,NC,90,77
Pasture Point,10/11/2022,,2N,NC,90,71
Pasture Point,10/11/2022,,2N,NC,90,76
Pasture Point,10/11/2022,,2N,NC,90,92
Pasture Point,10/11/2022,,2N,NC,90,80
Pasture Point,10/11/2022,,2N,NC,90,78
Pasture Point,10/11/2022,,2N,NC,90,65
Pasture Point,10/11/2022,,2N,NC,90,75
Pasture Point,10/11/2022,,2N,NC,90,76
Pasture Point,10/11/2022,,2N,NC,90,77
Pasture Point,10/11/2022,,2N,NC,90,84
Pasture Point,10/11/2022,,2N,NC,90,84
Pasture Point,10/11/2022,,2N,NC,90,88
Pasture Point,10/11/2022,,2N,NC,90,79
Pasture Point,10/11/2022,,2N,NC,99,73
Pasture Point,10/11/2022,,2N,NC,99,76
Pasture Point,10/11/2022,,2N,NC,99,73
Pasture Point,10/11/2022,,2N,NC,99,70
Pasture Point,10/11/2022,,2N,NC,99,72
Pasture Point,10/11/2022,,2N,NC,99,82
Pasture Point,10/11/2022,,2N,NC,99,82
Pasture Point,10/11/2022,,2N,NC,99,83
Pasture Point,10/11/2022,,2N,NC,99,84
Pasture Point,10/11/2022,,2N,NC,99,84
Pasture Point,10/11/2022,,2N,NC,99,70
Pasture Point,10/11/2022,,2N,NC,99,81
Pasture Point,10/11/2022,,2N,NC,99,101
Pasture Point,10/11/2022,,2N,NC,99,83
Pasture Point,10/11/2022,,2N,NC,99,86
Pasture Point,10/11/2022,,2N,NC,99,103
Pasture Point,10/11/2022,,2N,NC,99,77
Pasture Point,10/11/2022,,2N,NC,99,86
Pasture Point,10/11/2022,,2N,NC,99,85
Pasture Point,10/11/2022,,2N,NC,99,70
Pasture Point,10/11/2022,,2N,NC,129,86
Pasture Point,10/11/2022,,2N,NC,129,90
Pasture Point,10/11/2022,,2N,NC,129,82
Pasture Point,10/11/2022,,2N,NC,129,68
Pasture Point,10/11/2022,,2N,NC,129,73
Pasture Point,10/11/2022,,2N,NC,129,84
Pasture Point,10/11/2022,,2N,NC,129,83
Pasture Point,10/11/2022,,2N,NC,129,80
Pasture Point,10/11/2022,,2N,NC,129,73
Pasture Point,10/11/2022,,2N,NC,129,74
Pasture Point,10/11/2022,,2N,NC,129,82
Pasture Point,10/11/2022,,2N,NC,129,78
Pasture Point,10/11/2022,,2N,NC,129,82
Pasture Point,10/11/2022,,2N,NC,129,76
Pasture Point,10/11/2022,,2N,NC,129,78
Pasture Point,10/11/2022,,2N,NC,129,77
Pasture Point,10/11/2022,,2N,NC,129,85
Pasture Point,10/11/2022,,2N,NC,129,87
Pasture Point,10/11/2022,,2N,NC,129,73
Pasture Point,10/11/2022,,2N,NC,129,81
Pasture Point,10/11/2022,,3N,NC,15,105
Pasture Point,10/11/2022,,3N,NC,15,93
Pasture Point,10/11/2022,,3N,NC,15,90
Pasture Point,10/11/2022,,3N,NC,15,105
Pasture Point,10/11/2022,,3N,NC,15,107
Pasture Point,10/11/2022,,3N,NC,15,97
Pasture Point,10/11/2022,,3N,NC,15,91
Pasture Point,10/11/2022,,3N,NC,15,84
Pasture Point,10/11/2022,,3N,NC,15,110
Pasture Point,10/11/2022,,3N,NC,15,85
Pasture Point,10/11/2022,,3N,NC,15,99
Pasture Point,10/11/2022,,3N,NC,15,92
Pasture Point,10/11/2022,,3N,NC,15,82
Pasture Point,10/11/2022,,3N,NC,15,85
Pasture Point,10/11/2022,,3N,NC,15,127
Pasture Point,10/11/2022,,3N,NC,15,109
Pasture Point,10/11/2022,,3N,NC,15,106
Pasture Point,10/11/2022,,3N,NC,15,100
Pasture Point,10/11/2022,,3N,NC,15,103
Pasture Point,10/11/2022,,3N,NC,15,101
Pasture Point,10/11/2022,,3N,NC,47,106
Pasture Point,10/11/2022,,3N,NC,47,106
Pasture Point,10/11/2022,,3N,NC,47,120
Pasture Point,10/11/2022,,3N,NC,47,104
Pasture Point,10/11/2022,,3N,NC,47,89
Pasture Point,10/11/2022,,3N,NC,47,83
Pasture Point,10/11/2022,,3N,NC,47,95
Pasture Point,10/11/2022,,3N,NC,47,102
Pasture Point,10/11/2022,,3N,NC,47,95
Pasture Point,10/11/2022,,3N,NC,47,87
Pasture Point,10/11/2022,,3N,NC,47,88
Pasture Point,10/11/2022,,3N,NC,47,115
Pasture Point,10/11/2022,,3N,NC,47,97
Pasture Point,10/11/2022,,3N,NC,47,102
Pasture Point,10/11/2022,,3N,NC,47,112
Pasture Point,10/11/2022,,3N,NC,47,111
Pasture Point,10/11/2022,,3N,NC,47,90
Pasture Point,10/11/2022,,3N,NC,47,110
Pasture Point,10/11/2022,,3N,NC,47,85
Pasture Point,10/11/2022,,3N,NC,47,109
Pasture Point,10/11/2022,,3N,NC,48,111
Pasture Point,10/11/2022,,3N,NC,48,105
Pasture Point,10/11/2022,,3N,NC,48,93
Pasture Point,10/11/2022,,3N,NC,48,101
Pasture Point,10/11/2022,,3N,NC,48,103
Pasture Point,10/11/2022,,3N,NC,48,104
Pasture Point,10/11/2022,,3N,NC,48,105
Pasture Point,10/11/2022,,3N,NC,48,94
Pasture Point,10/11/2022,,3N,NC,48,117
Pasture Point,10/11/2022,,3N,NC,48,115
Pasture Point,10/11/2022,,3N,NC,48,101
Pasture Point,10/11/2022,,3N,NC,48,90
Pasture Point,10/11/2022,,3N,NC,48,85
Pasture Point,10/11/2022,,3N,NC,48,94
Pasture Point,10/11/2022,,3N,NC,48,88
Pasture Point,10/11/2022,,3N,NC,48,90
Pasture Point,10/11/2022,,3N,NC,48,100
Pasture Point,10/11/2022,,3N,NC,48,88
Pasture Point,10/11/2022,,3N,NC,48,100
Pasture Point,10/11/2022,,3N,NC,48,96
Williston Creek,10/11/2022,,2N,HNRY,7,79
Williston Creek,10/11/2022,,2N,HNRY,7,71
Williston Creek,10/11/2022,,2N,HNRY,7,62
Williston Creek,10/11/2022,,2N,HNRY,7,67
Williston Creek,10/11/2022,,2N,HNRY,7,65
Williston Creek,10/11/2022,,2N,HNRY,7,65
Williston Creek,10/11/2022,,2N,HNRY,7,72
Williston Creek,10/11/2022,,2N,HNRY,7,63
Williston Creek,10/11/2022,,2N,HNRY,7,64
Williston Creek,10/11/2022,,2N,HNRY,7,63
Williston Creek,10/11/2022,,2N,HNRY,7,62
Williston Creek,10/11/2022,,2N,HNRY,7,54
Williston Creek,10/11/2022,,2N,HNRY,7,55
Williston Creek,10/11/2022,,2N,HNRY,7,62
Williston Creek,10/11/2022,,2N,HNRY,7,52
Williston Creek,10/11/2022,,2N,HNRY,7,58
Williston Creek,10/11/2022,,2N,HNRY,7,58
Williston Creek,10/11/2022,,2N,HNRY,7,72
Williston Creek,10/11/2022,,2N,HNRY,7,54
Williston Creek,10/11/2022,,2N,HNRY,7,68
Williston Creek,10/11/2022,,2N,HNRY,61,82
Williston Creek,10/11/2022,,2N,HNRY,61,58
Williston Creek,10/11/2022,,2N,HNRY,61,52
Williston Creek,10/11/2022,,2N,HNRY,61,64
Williston Creek,10/11/2022,,2N,HNRY,61,50
Williston Creek,10/11/2022,,2N,HNRY,61,58
Williston Creek,10/11/2022,,2N,HNRY,61,60
Williston Creek,10/11/2022,,2N,HNRY,61,46
Williston Creek,10/11/2022,,2N,HNRY,61,44
Williston Creek,10/11/2022,,2N,HNRY,61,57
Williston Creek,10/11/2022,,2N,HNRY,61,64
Williston Creek,10/11/2022,,2N,HNRY,61,53
Williston Creek,10/11/2022,,2N,HNRY,61,55
Williston Creek,10/11/2022,,2N,HNRY,61,61
Williston Creek,10/11/2022,,2N,HNRY,61,56
Williston Creek,10/11/2022,,2N,HNRY,61,63
Williston Creek,10/11/2022,,2N,HNRY,61,55
Williston Creek,10/11/2022,,2N,HNRY,61,58
Williston Creek,10/11/2022,,2N,HNRY,61,57
Williston Creek,10/11/2022,,2N,HNRY,61,60
Williston Creek,10/11/2022,,2N,HNRY,73,84
Williston Creek,10/11/2022,,2N,HNRY,73,64
Williston Creek,10/11/2022,,2N,HNRY,73,54
Williston Creek,10/11/2022,,2N,HNRY,73,62
Williston Creek,10/11/2022,,2N,HNRY,73,70
Williston Creek,10/11/2022,,2N,HNRY,73,67
Williston Creek,10/11/2022,,2N,HNRY,73,52
Williston Creek,10/11/2022,,2N,HNRY,73,74
Williston Creek,10/11/2022,,2N,HNRY,73,61
